"data";"czas";"ALE";"ALR";"BDX";"CDR";"CPS";"DNP";"JSW";"KGH";"KRU";"KTY";"LPP";"MBK";"OPL";"PCO";"PEO";"PGE";"PKN";"PKO";"PZU";"SPL";"11B";"ABE";"ACP";"APR";"ASB";"ATC";"ATT";"BFT";"BHW";"CAR";"CCC";"CIG";"CMR";"COG";"DOM";"DVL";"EAT";"ENA";"EUR";"GEA";"GPP";"GPW";"GRX";"HUG";"ING";"LWB";"MBR";"MIL";"NEU";"PKP";"PXM";"RBW";"RVU";"SLV";"SNT";"TEN";"TPE";"TXT";"WPL";"XTB"
20240319;123000;32.35;92.74;682;111.7;10.22;406.6;37.6;115.9;416.4;723.5;13214;698.4;7.972;17.22;150.853;7.01;62.48;54.56;47.15;514;503;80;72.5;25.4;25.1;20.9;22.26;2560;105.8;542;68.02;1.588;226;7.95;166.6;5.23;25.05;8.84;14.79;3.125;67.1;42.28;2.44;26.85;279.254;32.3;307.5;10.25;887;12.52;4.205;78;57.1;61;143;91.3;3.035;87.7;111;53.15
20240319;123500;32.14;92.74;682;111.8;10.235;408.2;37.48;116.1;416.8;724.5;13233.6;699.4;7.99;17.23;150.808;7.012;62.52;54.56;47.1;513;505;79.8;72.4;25.4;25.14;20.9;22.36;2570;106;542;68.2;1.59;227;8.02;167;5.22;25.05;8.835;14.76;3.12;67.1;42.26;2.44;26.85;279.706;32.3;309;10.25;887;12.52;4.205;78.6;57.1;61;143;91.05;3.031;87.7;111;52.9
20240319;124000;32.105;92.78;682;111.8;10.19;408.1;37.42;116;416.4;723;13243.4;699.6;7.968;17.14;150.448;7.018;62.5;54.56;47.1;513;505;80;72.55;25.4;25.1;20.9;22.3;2580;105.8;542;68.2;1.58;228;7.98;167.6;5.22;25.05;8.86;14.74;3.12;67.1;42.28;2.44;26.85;280.158;32.34;307.5;10.25;887;12.52;4.21;78.6;57.1;61;143;91;3.032;87.7;109.4;52.9
20240319;124500;32.23;92.74;683;111.65;10.185;407.8;37.38;116.15;415.8;722.5;13272.9;701.4;7.978;17.14;150.403;7.018;62.49;54.6;47.1;513.5;505;80;72.45;25.35;25.2;20.95;22.3;2580;106;542;68.2;1.588;227;8;167.6;5.21;25.05;8.845;14.74;3.12;67.1;42.3;2.44;26.85;280.158;32.38;309;10.25;887;12.52;4.205;78.6;57.1;61;143;91;3.03;87.7;109.4;52.9
20240319;125000;32.28;92.62;683;111.75;10.18;408.2;37.44;116.05;415.8;723.5;13233.6;700.8;7.956;17.14;150.268;7.012;62.51;54.6;47.14;513.5;505;80;72.45;25.35;25.12;20.95;22.26;2580;105.6;542;68.1;1.58;227;7.96;167.6;5.22;25.05;8.84;14.74;3.13;67.1;42.24;2.44;26.65;280.158;32.38;307.5;10.2;887;12.52;4.2;78.2;57.1;61;142.5;90.3;3.032;87.7;109.4;52.95
20240319;125500;32.27;92.48;684;111.75;10.19;408.2;37.5;116.35;415.8;722;13214;700.6;7.954;17.09;149.999;7.004;62.54;54.64;47.16;513;505;79.8;72.35;25.25;25.26;20.9;22.26;2580;106;542;68.14;1.584;227;7.96;167;5.22;25.05;8.845;14.75;3.13;67.1;42.24;2.44;26.65;280.158;32.42;308.5;10.2;887;12.5;4.235;78.6;57.1;61;142.5;90.25;3.034;87.9;109.4;52.95
20240319;130000;32.165;92.54;685;111.95;10.175;409.4;37.5;116.4;415.2;722;13233.6;700.8;7.98;17.09;150.178;7.004;62.52;54.78;47.17;513.5;505;79.8;72.35;25.35;25.2;20.95;22.24;2580;106;542;68.02;1.58;227;8;167;5.22;25;8.855;14.76;3.13;67.1;42.24;2.435;26.65;280.158;32.44;309;10.17;887;12.5;4.2;78.2;57.1;61.2;143;90.4;3.035;87.7;109.4;52.9
20240319;130500;32.06;92.6;685;111.9;10.195;409.4;37.43;116.1;415.6;723.5;13155.1;699.2;7.976;17.09;150.223;7.006;62.39;54.72;47.16;513;505;79.8;72.45;25.35;25.2;20.9;22.18;2570;106;542;67.98;1.572;227;7.96;166.4;5.22;25.05;8.85;14.73;3.13;67.1;42.24;2.435;26.65;280.158;32.42;309;10.17;887;12.5;4.22;78;57.1;60.8;143;90.3;3.03;87.7;109.4;53.05
20240319;131000;32.11;92.52;684;111.5;10.155;410.7;37.1;115.85;414.2;721;13086.4;699.4;7.934;17.09;150.268;7.01;62.39;54.78;47.1;512.5;503;79.8;72.45;25.3;25.12;20.95;22.14;2570;106;542;68;1.564;228;8;167;5.22;25.05;8.83;14.74;3.13;67.1;42.24;2.435;26.65;280.158;32.36;309.5;10.18;887;12.5;4.22;78.2;57.1;60.8;143;90.3;3.032;87.5;109.4;53.1
20240319;131500;32.11;92.4;683;111.45;10.2;410;37.13;115.95;414;721.5;13047.1;699.2;7.944;17.08;150.268;7.014;62.39;54.76;47.1;512.5;506;79.6;72.45;25.2;25.14;21.1;22.18;2580;106;542;68;1.57;227;8.01;167;5.23;25.05;8.835;14.71;3.13;67.1;42.28;2.435;26.85;280.158;32.34;309.5;10.17;887;12.44;4.2;78.2;57.1;60.8;143;90.3;3.031;87.3;109.4;53.05
