y;ds
14127.0;2024-03-22 12:30:00
14146.6;2024-03-22 12:35:00
14117.2;2024-03-22 12:40:00
14107.4;2024-03-22 12:45:00
14068.1;2024-03-22 12:50:00
14107.4;2024-03-22 12:55:00
14097.5;2024-03-22 13:00:00
14136.8;2024-03-22 13:05:00
14107.4;2024-03-22 13:10:00
14156.4;2024-03-22 13:15:00
14166.3;2024-03-22 13:20:00
14166.3;2024-03-22 13:25:00
14156.4;2024-03-22 13:30:00
14136.8;2024-03-22 13:35:00
14117.2;2024-03-22 13:40:00
14156.4;2024-03-22 13:45:00
14156.4;2024-03-22 13:50:00
14146.6;2024-03-22 13:55:00
14166.3;2024-03-22 14:00:00
14166.3;2024-03-22 14:05:00
14176.1;2024-03-22 14:10:00
14156.4;2024-03-22 14:15:00
14107.4;2024-03-22 14:20:00
14146.6;2024-03-22 14:25:00
14127.0;2024-03-22 14:30:00
14146.6;2024-03-22 14:35:00
14225.2;2024-03-22 14:40:00
14146.6;2024-03-22 14:45:00
14185.9;2024-03-22 14:50:00
14176.1;2024-03-22 14:55:00
14176.1;2024-03-22 15:00:00
14205.5;2024-03-22 15:05:00
14205.5;2024-03-22 15:10:00
14195.7;2024-03-22 15:15:00
14215.4;2024-03-22 15:20:00
14185.9;2024-03-22 15:25:00
14235.0;2024-03-22 15:30:00
14166.3;2024-03-22 15:35:00
14156.4;2024-03-22 15:40:00
14166.3;2024-03-22 15:45:00
14185.9;2024-03-22 15:50:00
14156.4;2024-03-22 15:55:00
14136.8;2024-03-22 16:00:00
14028.8;2024-03-22 16:05:00
14058.3;2024-03-22 16:10:00
13999.4;2024-03-22 16:15:00
13773.6;2024-03-22 16:20:00
13695.0;2024-03-22 16:25:00
13744.1;2024-03-22 16:30:00
13714.7;2024-03-22 16:35:00
13724.5;2024-03-22 16:40:00
13626.3;2024-03-22 16:45:00
13744.1;2024-03-25 09:00:00
13695.0;2024-03-25 09:05:00
13616.5;2024-03-25 09:10:00
13655.8;2024-03-25 09:15:00
13616.5;2024-03-25 09:20:00
13469.2;2024-03-25 09:25:00
13361.3;2024-03-25 09:30:00
13410.3;2024-03-25 09:35:00
13400.5;2024-03-25 09:40:00
13371.1;2024-03-25 09:45:00
13282.7;2024-03-25 09:50:00
13341.6;2024-03-25 09:55:00
13380.9;2024-03-25 10:00:00
13420.2;2024-03-25 10:05:00
13371.1;2024-03-25 10:10:00
13341.6;2024-03-25 10:15:00
13312.2;2024-03-25 10:20:00
13351.4;2024-03-25 10:25:00
13361.3;2024-03-25 10:30:00
13341.6;2024-03-25 10:35:00
13351.4;2024-03-25 10:40:00
13331.8;2024-03-25 10:45:00
13469.2;2024-03-25 10:50:00
13410.3;2024-03-25 10:55:00
13400.5;2024-03-25 11:00:00
13371.1;2024-03-25 11:05:00
13331.8;2024-03-25 11:10:00
13361.3;2024-03-25 11:15:00
13371.1;2024-03-25 11:20:00
13361.3;2024-03-25 11:25:00
13302.3;2024-03-25 11:30:00
13312.2;2024-03-25 11:35:00
13371.1;2024-03-25 11:40:00
13390.7;2024-03-25 11:45:00
13390.7;2024-03-25 11:50:00
13410.3;2024-03-25 11:55:00
13430.0;2024-03-25 12:00:00
13371.1;2024-03-25 12:05:00
13390.7;2024-03-25 12:10:00
13380.9;2024-03-25 12:15:00
13371.1;2024-03-25 12:20:00
13390.7;2024-03-25 12:25:00
13371.1;2024-03-25 12:30:00
13430.0;2024-03-25 12:35:00
13400.5;2024-03-25 12:40:00
13400.5;2024-03-25 12:45:00
13400.5;2024-03-25 12:50:00
13371.1;2024-03-25 12:55:00
13390.7;2024-03-25 13:00:00
13371.1;2024-03-25 13:05:00
13400.5;2024-03-25 13:10:00
13439.8;2024-03-25 13:15:00
13459.4;2024-03-25 13:20:00
13439.8;2024-03-25 13:25:00
13449.6;2024-03-25 13:30:00
13439.8;2024-03-25 13:35:00
13439.8;2024-03-25 13:40:00
13459.4;2024-03-25 13:45:00
13449.6;2024-03-25 13:50:00
13459.4;2024-03-25 13:55:00
13449.6;2024-03-25 14:00:00
13479.1;2024-03-25 14:05:00
13479.1;2024-03-25 14:10:00
13459.4;2024-03-25 14:15:00
13439.8;2024-03-25 14:20:00
13449.6;2024-03-25 14:25:00
13390.7;2024-03-25 14:30:00
13410.3;2024-03-25 14:35:00
13361.3;2024-03-25 14:40:00
13371.1;2024-03-25 14:45:00
13420.2;2024-03-25 14:50:00
13390.7;2024-03-25 14:55:00
13400.5;2024-03-25 15:00:00
13380.9;2024-03-25 15:05:00
13479.1;2024-03-25 15:10:00
13479.1;2024-03-25 15:15:00
13479.1;2024-03-25 15:20:00
13449.6;2024-03-25 15:25:00
13469.2;2024-03-25 15:30:00
13508.5;2024-03-25 15:35:00
13508.5;2024-03-25 15:40:00
13508.5;2024-03-25 15:45:00
13479.1;2024-03-25 15:50:00
13439.8;2024-03-25 15:55:00
13459.4;2024-03-25 16:00:00
13479.1;2024-03-25 16:05:00
13587.0;2024-03-25 16:10:00
13616.5;2024-03-25 16:15:00
13655.8;2024-03-25 16:20:00
13665.6;2024-03-25 16:25:00
13567.4;2024-03-25 16:30:00
13488.9;2024-03-25 16:35:00
13508.5;2024-03-25 16:40:00
13410.3;2024-03-25 16:45:00
13646.0;2024-03-26 09:00:00
13616.5;2024-03-26 09:05:00
13547.8;2024-03-26 09:10:00
13479.1;2024-03-26 09:15:00
13753.9;2024-03-26 09:20:00
13675.4;2024-03-26 09:25:00
13665.6;2024-03-26 09:30:00
13636.1;2024-03-26 09:35:00
13675.4;2024-03-26 09:40:00
13655.8;2024-03-26 09:45:00
13744.1;2024-03-26 09:50:00
13704.9;2024-03-26 09:55:00
13704.9;2024-03-26 10:00:00
13646.0;2024-03-26 10:05:00
13626.3;2024-03-26 10:10:00
13655.8;2024-03-26 10:15:00
13646.0;2024-03-26 10:20:00
13753.9;2024-03-26 10:25:00
13744.1;2024-03-26 10:30:00
13812.8;2024-03-26 10:35:00
13763.8;2024-03-26 10:40:00
13753.9;2024-03-26 10:45:00
13783.4;2024-03-26 10:50:00
13744.1;2024-03-26 10:55:00
13803.0;2024-03-26 11:00:00
13753.9;2024-03-26 11:05:00
13783.4;2024-03-26 11:10:00
13783.4;2024-03-26 11:15:00
13871.7;2024-03-26 11:20:00
13989.6;2024-03-26 11:25:00
13920.8;2024-03-26 11:30:00
13920.8;2024-03-26 11:35:00
13930.7;2024-03-26 11:40:00
13960.1;2024-03-26 11:45:00
13989.6;2024-03-26 11:50:00
13950.3;2024-03-26 11:55:00
13989.6;2024-03-26 12:00:00
14077.9;2024-03-26 12:05:00
14009.2;2024-03-26 12:10:00
13999.4;2024-03-26 12:15:00
14038.6;2024-03-26 12:20:00
13930.7;2024-03-26 12:25:00
13920.8;2024-03-26 12:30:00
13891.4;2024-03-26 12:35:00
13940.5;2024-03-26 12:40:00
13920.8;2024-03-26 12:45:00
13940.5;2024-03-26 12:50:00
13989.6;2024-03-26 12:55:00
13979.7;2024-03-26 13:00:00
13969.9;2024-03-26 13:05:00
13979.7;2024-03-26 13:10:00
13979.7;2024-03-26 13:15:00
14009.2;2024-03-26 13:20:00
14058.3;2024-03-26 13:25:00
14097.5;2024-03-26 13:30:00
14087.7;2024-03-26 13:35:00
14107.4;2024-03-26 13:40:00
14127.0;2024-03-26 13:45:00
14166.3;2024-03-26 13:50:00
14156.4;2024-03-26 13:55:00
14136.8;2024-03-26 14:00:00
14127.0;2024-03-26 14:05:00
14117.2;2024-03-26 14:10:00
14146.6;2024-03-26 14:15:00
14156.4;2024-03-26 14:20:00
14087.7;2024-03-26 14:25:00
14127.0;2024-03-26 14:30:00
14156.4;2024-03-26 14:35:00
14117.2;2024-03-26 14:40:00
14136.8;2024-03-26 14:45:00
14087.7;2024-03-26 14:50:00
14019.0;2024-03-26 14:55:00
14068.1;2024-03-26 15:00:00
14068.1;2024-03-26 15:05:00
14087.7;2024-03-26 15:10:00
14097.5;2024-03-26 15:15:00
14097.5;2024-03-26 15:20:00
14117.2;2024-03-26 15:25:00
14087.7;2024-03-26 15:30:00
14077.9;2024-03-26 15:35:00
14058.3;2024-03-26 15:40:00
13999.4;2024-03-26 15:45:00
13979.7;2024-03-26 15:50:00
14009.2;2024-03-26 15:55:00
13940.5;2024-03-26 16:00:00
13871.7;2024-03-26 16:05:00
13881.6;2024-03-26 16:10:00
13930.7;2024-03-26 16:15:00
13920.8;2024-03-26 16:20:00
13930.7;2024-03-26 16:25:00
13881.6;2024-03-26 16:30:00
13871.7;2024-03-26 16:35:00
13861.9;2024-03-26 16:40:00
13842.3;2024-03-26 16:45:00
14156.4;2024-03-27 09:00:00
14107.4;2024-03-27 09:05:00
14028.8;2024-03-27 09:10:00
14087.7;2024-03-27 09:15:00
14087.7;2024-03-27 09:20:00
14077.9;2024-03-27 09:25:00
14117.2;2024-03-27 09:30:00
14136.8;2024-03-27 09:35:00
14077.9;2024-03-27 09:40:00
14087.7;2024-03-27 09:45:00
14097.5;2024-03-27 09:50:00
13989.6;2024-03-27 09:55:00
14019.0;2024-03-27 10:00:00
14048.5;2024-03-27 10:05:00
14068.1;2024-03-27 10:10:00
14087.7;2024-03-27 10:15:00
14097.5;2024-03-27 10:20:00
14136.8;2024-03-27 10:25:00
14127.0;2024-03-27 10:30:00
14117.2;2024-03-27 10:35:00
14136.8;2024-03-27 10:40:00
14087.7;2024-03-27 10:45:00
14077.9;2024-03-27 10:50:00
14048.5;2024-03-27 10:55:00
14058.3;2024-03-27 11:00:00
14087.7;2024-03-27 11:05:00
14087.7;2024-03-27 11:10:00
14166.3;2024-03-27 11:15:00
14254.6;2024-03-27 11:20:00
14451.0;2024-03-27 11:25:00
14431.3;2024-03-27 11:30:00
14313.5;2024-03-27 11:35:00
14323.3;2024-03-27 11:40:00
14392.1;2024-03-27 11:45:00
14470.6;2024-03-27 11:50:00
14460.8;2024-03-27 11:55:00
14421.5;2024-03-27 12:00:00
14431.3;2024-03-27 12:05:00
14529.5;2024-03-27 12:10:00
14647.3;2024-03-27 12:15:00
14578.6;2024-03-27 12:20:00
