y;ds
370.1;2024-03-26 13:45:00
370.2;2024-03-26 13:50:00
370.3;2024-03-26 13:55:00
368.7;2024-03-26 14:00:00
369.6;2024-03-26 14:05:00
369.7;2024-03-26 14:10:00
370.3;2024-03-26 14:15:00
370.2;2024-03-26 14:20:00
370.4;2024-03-26 14:25:00
370.4;2024-03-26 14:30:00
370.3;2024-03-26 14:35:00
370.0;2024-03-26 14:40:00
370.1;2024-03-26 14:45:00
368.8;2024-03-26 14:50:00
369.5;2024-03-26 14:55:00
369.8;2024-03-26 15:00:00
369.8;2024-03-26 15:05:00
369.4;2024-03-26 15:10:00
369.8;2024-03-26 15:15:00
370.0;2024-03-26 15:20:00
369.8;2024-03-26 15:25:00
368.9;2024-03-26 15:30:00
370.0;2024-03-26 15:35:00
369.1;2024-03-26 15:40:00
369.0;2024-03-26 15:45:00
369.8;2024-03-26 15:50:00
370.0;2024-03-26 15:55:00
369.3;2024-03-26 16:00:00
369.3;2024-03-26 16:05:00
369.8;2024-03-26 16:10:00
369.6;2024-03-26 16:15:00
369.9;2024-03-26 16:20:00
370.4;2024-03-26 16:25:00
370.8;2024-03-26 16:30:00
370.4;2024-03-26 16:35:00
370.5;2024-03-26 16:40:00
371.8;2024-03-26 16:45:00
376.4;2024-03-27 09:00:00
376.3;2024-03-27 09:05:00
374.9;2024-03-27 09:10:00
375.1;2024-03-27 09:15:00
374.8;2024-03-27 09:20:00
374.5;2024-03-27 09:25:00
376.7;2024-03-27 09:30:00
376.0;2024-03-27 09:35:00
377.7;2024-03-27 09:40:00
377.0;2024-03-27 09:45:00
376.9;2024-03-27 09:50:00
376.3;2024-03-27 09:55:00
378.0;2024-03-27 10:00:00
377.5;2024-03-27 10:05:00
378.0;2024-03-27 10:10:00
377.7;2024-03-27 10:15:00
377.5;2024-03-27 10:20:00
378.7;2024-03-27 10:25:00
377.9;2024-03-27 10:30:00
377.2;2024-03-27 10:35:00
378.1;2024-03-27 10:40:00
377.5;2024-03-27 10:45:00
376.0;2024-03-27 10:50:00
375.7;2024-03-27 10:55:00
375.4;2024-03-27 11:00:00
374.5;2024-03-27 11:05:00
375.3;2024-03-27 11:10:00
375.6;2024-03-27 11:15:00
374.9;2024-03-27 11:20:00
375.5;2024-03-27 11:25:00
375.4;2024-03-27 11:30:00
375.1;2024-03-27 11:35:00
374.9;2024-03-27 11:40:00
375.1;2024-03-27 11:45:00
374.5;2024-03-27 11:50:00
374.8;2024-03-27 11:55:00
375.3;2024-03-27 12:00:00
375.2;2024-03-27 12:05:00
375.5;2024-03-27 12:10:00
375.5;2024-03-27 12:15:00
375.0;2024-03-27 12:20:00
375.6;2024-03-27 12:25:00
