y;ds
19.25;2024-03-22 15:50:00
19.08;2024-03-22 15:55:00
19.06;2024-03-22 16:00:00
19.03;2024-03-22 16:05:00
19.03;2024-03-22 16:10:00
18.96;2024-03-22 16:15:00
18.94;2024-03-22 16:20:00
18.86;2024-03-22 16:25:00
18.88;2024-03-22 16:30:00
18.89;2024-03-22 16:35:00
18.95;2024-03-22 16:40:00
18.89;2024-03-22 16:45:00
18.62;2024-03-25 09:00:00
18.7;2024-03-25 09:05:00
18.57;2024-03-25 09:10:00
18.59;2024-03-25 09:15:00
18.43;2024-03-25 09:20:00
18.38;2024-03-25 09:25:00
18.36;2024-03-25 09:30:00
18.28;2024-03-25 09:35:00
18.31;2024-03-25 09:40:00
18.27;2024-03-25 09:45:00
18.21;2024-03-25 09:50:00
18.29;2024-03-25 09:55:00
18.23;2024-03-25 10:00:00
18.16;2024-03-25 10:05:00
18.17;2024-03-25 10:10:00
18.18;2024-03-25 10:15:00
18.17;2024-03-25 10:20:00
18.14;2024-03-25 10:25:00
18.15;2024-03-25 10:30:00
18.16;2024-03-25 10:35:00
18.17;2024-03-25 10:40:00
18.14;2024-03-25 10:45:00
18.15;2024-03-25 10:50:00
18.12;2024-03-25 10:55:00
18.1;2024-03-25 11:00:00
17.94;2024-03-25 11:05:00
17.93;2024-03-25 11:10:00
17.99;2024-03-25 11:15:00
17.97;2024-03-25 11:20:00
17.91;2024-03-25 11:25:00
17.86;2024-03-25 11:30:00
17.89;2024-03-25 11:35:00
17.91;2024-03-25 11:40:00
17.96;2024-03-25 11:45:00
17.96;2024-03-25 11:50:00
17.92;2024-03-25 11:55:00
18.03;2024-03-25 12:00:00
18.01;2024-03-25 12:05:00
17.98;2024-03-25 12:10:00
18.01;2024-03-25 12:15:00
18.01;2024-03-25 12:20:00
18.03;2024-03-25 12:25:00
18.03;2024-03-25 12:30:00
18.01;2024-03-25 12:35:00
17.98;2024-03-25 12:40:00
18.03;2024-03-25 12:45:00
18.0;2024-03-25 12:50:00
17.89;2024-03-25 12:55:00
17.77;2024-03-25 13:00:00
17.88;2024-03-25 13:05:00
17.82;2024-03-25 13:10:00
17.85;2024-03-25 13:15:00
17.89;2024-03-25 13:20:00
17.89;2024-03-25 13:25:00
17.91;2024-03-25 13:30:00
17.8;2024-03-25 13:35:00
17.84;2024-03-25 13:40:00
17.9;2024-03-25 13:45:00
18.01;2024-03-25 13:50:00
17.92;2024-03-25 13:55:00
17.93;2024-03-25 14:00:00
17.93;2024-03-25 14:05:00
17.92;2024-03-25 14:10:00
17.83;2024-03-25 14:15:00
17.8;2024-03-25 14:20:00
17.71;2024-03-25 14:25:00
17.63;2024-03-25 14:30:00
17.53;2024-03-25 14:35:00
17.51;2024-03-25 14:40:00
17.59;2024-03-25 14:45:00
17.55;2024-03-25 14:50:00
17.56;2024-03-25 14:55:00
17.54;2024-03-25 15:00:00
17.48;2024-03-25 15:05:00
17.57;2024-03-25 15:10:00
17.62;2024-03-25 15:15:00
17.69;2024-03-25 15:20:00
17.72;2024-03-25 15:25:00
17.84;2024-03-25 15:30:00
17.85;2024-03-25 15:35:00
17.83;2024-03-25 15:40:00
17.85;2024-03-25 15:45:00
17.73;2024-03-25 15:50:00
17.63;2024-03-25 15:55:00
17.75;2024-03-25 16:00:00
17.77;2024-03-25 16:05:00
